CUDA: False
Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=31517, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250724/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.000115, rnn_type='VRNN', hidden_size=62, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1100000, 4700000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'turn'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
PPO Args ---> Namespace(algo='ppo', lr=0.0003, eps=1e-05, alpha=0.99, gamma=0.99, use_gae=True, gae_lambda=0.95, entropy_coef=0.005, value_loss_coef=0.5, max_grad_norm=0.5, seed=31517, cuda_deterministic=False, num_processes=2, num_steps=2048, ppo_epoch=10, num_mini_batch=2, clip_param=0.2, log_interval=1, save_interval=100, no_cuda=False, use_proper_time_limits=False, recurrent_policy=True, use_linear_lr_decay=True, env_name='plume', log_dir='/tmp/gym/', save_dir='./trained_models/ExptMemory20250724/', dynamic=False, eval_type='fixed', eval_episodes=20, eval_interval=None, weight_decay=0.000115, rnn_type='VRNN', hidden_size=62, betadist=False, stacking=0, masking=None, stride=1, dataset=['constantx5b5', 'noisy3x5b5'], num_env_steps=[1100000, 4700000], qvar=[2.0, 0.5], birthx=[0.3, 0.8], diff_max=[0.8, 0.8], diff_min=[0.7, 0.4], birthx_max=1.0, dryrun=False, curriculum=False, turnx=1.0, movex=1.0, auto_movex=False, auto_reward=False, loc_algo='uniform', time_algo='uniform', env_dt=0.04, outsuffix='20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4', walking=True, radiusx=1.0, diffusion_min=1.0, diffusion_max=1.0, r_shaping=['step', 'oob', 'metabolic', 'turn'], wind_rel=True, action_feedback=False, squash_action=True, flipping=True, odor_scaling=True, stray_max=2.0, test_episodes=50, viz_episodes=10, model_fname='', obs_noise=0.0, act_noise=0.0, cuda=False)
Using Precomputed Plume...
Using Precomputed Plume...
Using Precomputed Plume...
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x320fbae20>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'turn'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 31517, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'turn']
Using MLPBase
hidden_size 62
Using VanillaRNN
Saved ./trained_models/ExptMemory20250724//plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4.pt.start
Stage: 0/2 - constantx5b5 b0.3 q2.0 n1100000
Saved ./trained_models/ExptMemory20250724/plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4.pt
Update 0/268, T 4096, FPS 392, 50-training-episode: mean/median -80.5/-60.1, min/max -308.6/-2.3
Update 161/268, T 663552, FPS 428, 50-training-episode: mean/median -35.6/-31.1, min/max -86.2/-2.4
Update 162/268, T 667648, FPS 428, 50-training-episode: mean/median -29.6/-31.5, min/max -58.6/-3.5
Update 163/268, T 671744, FPS 428, 50-training-episode: mean/median -30.9/-29.9, min/max -81.4/-1.8
Update 164/268, T 675840, FPS 428, 50-training-episode: mean/median -29.9/-26.9, min/max -86.1/-0.9
Update 165/268, T 679936, FPS 428, 50-training-episode: mean/median -31.6/-32.7, min/max -81.2/-1.1
Update 166/268, T 684032, FPS 428, 50-training-episode: mean/median -28.8/-26.0, min/max -75.5/-1.5
Update 167/268, T 688128, FPS 428, 50-training-episode: mean/median -34.6/-30.4, min/max -79.2/-3.8
Update 168/268, T 692224, FPS 428, 50-training-episode: mean/median -30.4/-30.4, min/max -87.4/-0.7
Update 169/268, T 696320, FPS 428, 50-training-episode: mean/median -37.6/-33.8, min/max -103.9/-2.6
Update 170/268, T 700416, FPS 428, 50-training-episode: mean/median -34.7/-33.4, min/max -80.5/-3.2
Update 171/268, T 704512, FPS 428, 50-training-episode: mean/median -31.8/-27.8, min/max -79.7/-1.4
Update 172/268, T 708608, FPS 428, 50-training-episode: mean/median -31.0/-31.5, min/max -75.5/-1.3
Update 173/268, T 712704, FPS 428, 50-training-episode: mean/median -32.1/-30.0, min/max -84.9/-1.2
Update 174/268, T 716800, FPS 428, 50-training-episode: mean/median -32.2/-31.3, min/max -75.3/-0.9
Update 175/268, T 720896, FPS 428, 50-training-episode: mean/median -32.7/-27.9, min/max -96.2/-0.5
Update 176/268, T 724992, FPS 428, 50-training-episode: mean/median -31.0/-30.7, min/max -97.3/-1.0
Update 177/268, T 729088, FPS 428, 50-training-episode: mean/median -30.1/-30.2, min/max -82.7/52.1
Update 178/268, T 733184, FPS 428, 50-training-episode: mean/median -26.5/-25.3, min/max -78.6/-0.6
Update 179/268, T 737280, FPS 428, 50-training-episode: mean/median -32.8/-29.7, min/max -99.7/-1.1
Update 180/268, T 741376, FPS 428, 50-training-episode: mean/median -34.8/-31.3, min/max -96.2/-2.7
Update 181/268, T 745472, FPS 428, 50-training-episode: mean/median -27.6/-26.7, min/max -77.7/-0.5
Update 182/268, T 749568, FPS 428, 50-training-episode: mean/median -29.8/-23.2, min/max -87.5/-0.9
Update 183/268, T 753664, FPS 428, 50-training-episode: mean/median -32.2/-32.4, min/max -119.8/-1.1
Update 184/268, T 757760, FPS 428, 50-training-episode: mean/median -38.0/-38.3, min/max -93.6/-4.7
Update 185/268, T 761856, FPS 428, 50-training-episode: mean/median -33.1/-35.6, min/max -73.5/-0.7
Update 186/268, T 765952, FPS 428, 50-training-episode: mean/median -29.7/-29.7, min/max -67.0/-0.8
Update 187/268, T 770048, FPS 428, 50-training-episode: mean/median -27.7/-26.6, min/max -72.9/-0.6
Update 188/268, T 774144, FPS 428, 50-training-episode: mean/median -32.8/-29.2, min/max -74.6/-0.5
Update 189/268, T 778240, FPS 428, 50-training-episode: mean/median -30.9/-31.2, min/max -80.3/-1.0
Update 190/268, T 782336, FPS 428, 50-training-episode: mean/median -35.0/-36.2, min/max -81.8/-0.9
Update 191/268, T 786432, FPS 428, 50-training-episode: mean/median -28.8/-25.4, min/max -98.9/50.8
Update 192/268, T 790528, FPS 428, 50-training-episode: mean/median -29.2/-23.7, min/max -92.0/-1.1
Update 193/268, T 794624, FPS 428, 50-training-episode: mean/median -28.4/-27.7, min/max -86.5/31.1
Update 194/268, T 798720, FPS 428, 50-training-episode: mean/median -28.3/-26.1, min/max -91.7/-1.2
Update 195/268, T 802816, FPS 428, 50-training-episode: mean/median -32.0/-34.9, min/max -77.2/-1.7
Update 196/268, T 806912, FPS 428, 50-training-episode: mean/median -30.4/-30.6, min/max -69.7/-1.9
Update 197/268, T 811008, FPS 428, 50-training-episode: mean/median -33.0/-31.8, min/max -100.8/-0.6
Update 198/268, T 815104, FPS 428, 50-training-episode: mean/median -28.2/-22.4, min/max -81.6/-0.7
Update 199/268, T 819200, FPS 428, 50-training-episode: mean/median -35.3/-31.0, min/max -123.7/-1.5
Saved ./trained_models/ExptMemory20250724/plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4.pt
Update 200/268, T 823296, FPS 428, 50-training-episode: mean/median -29.3/-30.2, min/max -62.8/-1.6
Update 201/268, T 827392, FPS 428, 50-training-episode: mean/median -29.5/-31.8, min/max -66.2/45.7
Update 202/268, T 831488, FPS 428, 50-training-episode: mean/median -32.2/-31.2, min/max -75.2/40.4
Update 203/268, T 835584, FPS 428, 50-training-episode: mean/median -29.8/-26.8, min/max -92.4/-1.5
Update 204/268, T 839680, FPS 428, 50-training-episode: mean/median -29.5/-27.4, min/max -94.3/52.6
Update 205/268, T 843776, FPS 428, 50-training-episode: mean/median -33.4/-32.3, min/max -110.8/-0.8
Update 206/268, T 847872, FPS 428, 50-training-episode: mean/median -35.4/-35.9, min/max -70.1/-1.9
Update 207/268, T 851968, FPS 428, 50-training-episode: mean/median -26.6/-27.5, min/max -72.3/-1.0
Update 208/268, T 856064, FPS 428, 50-training-episode: mean/median -33.7/-34.3, min/max -74.6/-0.6
Update 209/268, T 860160, FPS 429, 50-training-episode: mean/median -34.7/-38.4, min/max -76.4/-1.3
Update 210/268, T 864256, FPS 429, 50-training-episode: mean/median -31.0/-29.4, min/max -80.8/-1.4
Update 211/268, T 868352, FPS 429, 50-training-episode: mean/median -26.0/-26.1, min/max -87.5/47.5
Update 212/268, T 872448, FPS 429, 50-training-episode: mean/median -36.4/-35.7, min/max -120.3/-2.1
Update 213/268, T 876544, FPS 429, 50-training-episode: mean/median -33.7/-33.2, min/max -94.4/-4.9
Update 214/268, T 880640, FPS 429, 50-training-episode: mean/median -35.9/-37.2, min/max -103.0/-0.6
Update 215/268, T 884736, FPS 429, 50-training-episode: mean/median -28.0/-24.2, min/max -82.2/-1.3
Update 216/268, T 888832, FPS 429, 50-training-episode: mean/median -33.5/-29.6, min/max -88.9/-0.4
Update 217/268, T 892928, FPS 429, 50-training-episode: mean/median -30.5/-30.7, min/max -72.4/-1.2
Update 218/268, T 897024, FPS 429, 50-training-episode: mean/median -29.7/-28.3, min/max -91.1/-1.4
Update 219/268, T 901120, FPS 429, 50-training-episode: mean/median -32.6/-33.1, min/max -107.2/-3.4
Update 220/268, T 905216, FPS 429, 50-training-episode: mean/median -32.4/-28.1, min/max -90.3/-2.7
Update 221/268, T 909312, FPS 429, 50-training-episode: mean/median -34.6/-35.0, min/max -84.3/-2.3
Update 222/268, T 913408, FPS 429, 50-training-episode: mean/median -32.7/-34.7, min/max -68.1/-0.7
Update 223/268, T 917504, FPS 429, 50-training-episode: mean/median -34.7/-36.2, min/max -70.9/-1.7
Update 224/268, T 921600, FPS 429, 50-training-episode: mean/median -30.3/-30.6, min/max -72.4/-0.5
Update 225/268, T 925696, FPS 429, 50-training-episode: mean/median -27.3/-24.0, min/max -80.5/-4.1
Update 226/268, T 929792, FPS 429, 50-training-episode: mean/median -31.3/-28.1, min/max -95.5/-0.8
Update 227/268, T 933888, FPS 429, 50-training-episode: mean/median -28.2/-24.0, min/max -91.3/-1.6
Update 228/268, T 937984, FPS 429, 50-training-episode: mean/median -31.7/-29.2, min/max -71.2/-0.6
Update 229/268, T 942080, FPS 429, 50-training-episode: mean/median -25.7/-25.8, min/max -71.7/60.7
Update 230/268, T 946176, FPS 429, 50-training-episode: mean/median -31.6/-28.9, min/max -80.6/-0.9
Update 231/268, T 950272, FPS 429, 50-training-episode: mean/median -27.0/-27.7, min/max -60.9/-1.3
Update 232/268, T 954368, FPS 429, 50-training-episode: mean/median -33.5/-32.4, min/max -77.5/-0.8
Update 233/268, T 958464, FPS 429, 50-training-episode: mean/median -34.1/-33.8, min/max -102.8/-0.6
Update 234/268, T 962560, FPS 429, 50-training-episode: mean/median -29.4/-27.6, min/max -92.5/-1.2
Update 235/268, T 966656, FPS 429, 50-training-episode: mean/median -24.5/-23.2, min/max -75.4/-0.9
Update 236/268, T 970752, FPS 429, 50-training-episode: mean/median -30.1/-33.6, min/max -78.5/-1.3
Update 237/268, T 974848, FPS 429, 50-training-episode: mean/median -27.3/-25.8, min/max -78.6/-0.6
Update 238/268, T 978944, FPS 429, 50-training-episode: mean/median -29.0/-22.2, min/max -74.7/-1.0
Update 239/268, T 983040, FPS 429, 50-training-episode: mean/median -26.6/-22.9, min/max -79.9/-0.9
Update 240/268, T 987136, FPS 429, 50-training-episode: mean/median -29.6/-24.8, min/max -85.3/-1.1
Update 241/268, T 991232, FPS 429, 50-training-episode: mean/median -28.1/-26.8, min/max -70.1/-0.5
Update 242/268, T 995328, FPS 429, 50-training-episode: mean/median -25.9/-21.1, min/max -70.9/-2.2
Update 243/268, T 999424, FPS 429, 50-training-episode: mean/median -32.0/-27.8, min/max -113.4/-2.2
Update 244/268, T 1003520, FPS 429, 50-training-episode: mean/median -33.5/-28.2, min/max -79.8/-1.4
Update 245/268, T 1007616, FPS 429, 50-training-episode: mean/median -27.1/-28.0, min/max -74.9/-1.0
Update 246/268, T 1011712, FPS 429, 50-training-episode: mean/median -27.6/-28.2, min/max -67.5/-0.9
Update 247/268, T 1015808, FPS 429, 50-training-episode: mean/median -27.6/-22.9, min/max -67.5/-1.5
Update 248/268, T 1019904, FPS 429, 50-training-episode: mean/median -32.1/-30.3, min/max -90.2/-5.5
Update 249/268, T 1024000, FPS 429, 50-training-episode: mean/median -31.4/-27.5, min/max -90.6/-1.4
Update 250/268, T 1028096, FPS 429, 50-training-episode: mean/median -28.9/-28.1, min/max -73.2/-1.5
Update 251/268, T 1032192, FPS 429, 50-training-episode: mean/median -29.1/-26.4, min/max -76.4/-0.9
Update 252/268, T 1036288, FPS 429, 50-training-episode: mean/median -29.2/-26.5, min/max -77.0/-0.4
Update 253/268, T 1040384, FPS 429, 50-training-episode: mean/median -33.8/-29.9, min/max -83.9/47.8
Update 254/268, T 1044480, FPS 429, 50-training-episode: mean/median -31.4/-31.1, min/max -64.4/-1.9
Update 255/268, T 1048576, FPS 429, 50-training-episode: mean/median -31.7/-29.3, min/max -93.1/-0.9
Update 256/268, T 1052672, FPS 429, 50-training-episode: mean/median -30.5/-28.2, min/max -92.1/-1.2
Update 257/268, T 1056768, FPS 429, 50-training-episode: mean/median -34.2/-35.3, min/max -70.7/-2.2
Update 258/268, T 1060864, FPS 429, 50-training-episode: mean/median -23.0/-22.9, min/max -72.1/61.3
Update 259/268, T 1064960, FPS 429, 50-training-episode: mean/median -26.1/-24.6, min/max -66.0/-1.8
Update 260/268, T 1069056, FPS 429, 50-training-episode: mean/median -30.9/-25.3, min/max -88.9/-1.1
Update 261/268, T 1073152, FPS 429, 50-training-episode: mean/median -27.4/-29.6, min/max -69.3/41.3
Update 262/268, T 1077248, FPS 429, 50-training-episode: mean/median -29.8/-25.8, min/max -109.6/-1.3
Update 263/268, T 1081344, FPS 429, 50-training-episode: mean/median -31.3/-30.7, min/max -76.7/-2.8
Update 264/268, T 1085440, FPS 429, 50-training-episode: mean/median -30.6/-26.3, min/max -91.9/-5.4
Update 265/268, T 1089536, FPS 429, 50-training-episode: mean/median -30.3/-24.2, min/max -81.6/-1.8
Update 266/268, T 1093632, FPS 429, 50-training-episode: mean/median -33.4/-32.2, min/max -83.7/-1.7
Saved ./trained_models/ExptMemory20250724/plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4.pt
Update 267/268, T 1097728, FPS 429, 50-training-episode: mean/median -22.9/-20.9, min/max -77.2/-1.0
Stage: 1/2 - noisy3x5b5 b0.8 q0.5 n4700000
Using Precomputed Plume...
Using Precomputed Plume...
2025-07-24 05:01:02.669 python[60372:39479540] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
2025-07-24 05:01:02.670 python[60373:39479541] +[NSXPCSharedListener endpointForReply:withListenerName:replyErrorCode:]: an error occurred while attempting to obtain endpoint for listener 'ClientCallsAuxiliary': Connection invalid
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x10350e250>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'turn'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 31517, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'turn']
PlumeEnvironment: {'self': <plume_env.PlumeEnvironment object at 0x10350e250>, 't_val_min': 60.0, 'sim_steps_max': 300, 'reset_offset_tmax': 30, 'dataset': 'constantx5b5', 'move_capacity': 2.0, 'turn_capacity': 19.634954084936208, 'wind_obsx': 1.0, 'movex': 1.0, 'turnx': 1.0, 'birthx': 0.3, 'birthx_max': 1.0, 'env_dt': 0.04, 'loc_algo': 'uniform', 'qvar': 2.0, 'time_algo': 'uniform', 'angle_algo': 'uniform', 'homed_radius': 0.2, 'stray_max': 2.0, 'wind_rel': True, 'auto_movex': False, 'auto_reward': False, 'diff_max': 0.8, 'diff_min': 0.7, 'r_shaping': ['step', 'oob', 'metabolic', 'turn'], 'rewardx': 1.0, 'rescale': False, 'squash_action': True, 'walking': True, 'walk_move': 0.05, 'walk_turn': 3.141592653589793, 'radiusx': 1.0, 'diffusion_min': 1.0, 'diffusion_max': 1.0, 'action_feedback': False, 'flipping': True, 'odor_scaling': True, 'obs_noise': 0.0, 'act_noise': 0.0, 'dynamic': False, 'seed': 31517, 'verbose': 0, '__class__': <class 'plume_env.PlumeEnvironment'>}
Squashing actions to 0-1
constantx5b5
wind: t_val_diff 0.03999999999999915 env_dt 0.04
puffs: t_val_diff 0.03999999999999915 env_dt 0.04
Reward Shaping ['step', 'oob', 'metabolic', 'turn']
Saved ./trained_models/ExptMemory20250724/plume_20250724_VRNN_constantx5b5noisy3x5b5_stepoobmetabolicturn_bx0.30.8_t11000004700000_q2.00.5_dmx0.80.8_dmn0.70.4_h62_wd0.000115_n2_codeVRNN_seed31517f4.pt
Update 0/1147, T 4096, FPS 386, 50-training-episode: mean/median -20.6/-7.0, min/max -77.0/-0.5
Update 1/1147, T 8192, FPS 403, 50-training-episode: mean/median -22.6/-9.5, min/max -90.9/-0.6
Update 2/1147, T 12288, FPS 403, 50-training-episode: mean/median -17.6/-3.8, min/max -119.8/-0.4
Update 3/1147, T 16384, FPS 406, 50-training-episode: mean/median -25.2/-18.2, min/max -78.8/-0.6
Update 4/1147, T 20480, FPS 406, 50-training-episode: mean/median -21.7/-15.4, min/max -75.3/-0.7
Update 5/1147, T 24576, FPS 408, 50-training-episode: mean/median -22.5/-9.5, min/max -90.5/-0.7
Update 6/1147, T 28672, FPS 408, 50-training-episode: mean/median -14.3/-3.4, min/max -77.1/-0.5
Update 7/1147, T 32768, FPS 409, 50-training-episode: mean/median -20.8/-7.4, min/max -102.5/-0.5
Update 8/1147, T 36864, FPS 409, 50-training-episode: mean/median -22.9/-11.5, min/max -118.9/-0.6
Update 9/1147, T 40960, FPS 410, 50-training-episode: mean/median -22.2/-15.2, min/max -137.0/52.6
Update 10/1147, T 45056, FPS 411, 50-training-episode: mean/median -22.3/-6.5, min/max -103.3/-0.5
Update 11/1147, T 49152, FPS 408, 50-training-episode: mean/median -20.1/-5.4, min/max -133.8/-0.7
Update 12/1147, T 53248, FPS 407, 50-training-episode: mean/median -23.2/-7.7, min/max -131.1/-0.6
Update 13/1147, T 57344, FPS 407, 50-training-episode: mean/median -16.2/-5.2, min/max -155.8/-0.5
Update 14/1147, T 61440, FPS 408, 50-training-episode: mean/median -24.6/-9.9, min/max -112.9/-0.5
Update 15/1147, T 65536, FPS 408, 50-training-episode: mean/median -14.9/-6.8, min/max -60.6/53.5
Update 16/1147, T 69632, FPS 408, 50-training-episode: mean/median -16.8/-3.5, min/max -118.3/-0.6
Update 17/1147, T 73728, FPS 408, 50-training-episode: mean/median -20.7/-10.4, min/max -100.2/-0.5
Update 18/1147, T 77824, FPS 408, 50-training-episode: mean/median -15.5/-2.0, min/max -107.4/-0.6
Update 19/1147, T 81920, FPS 408, 50-training-episode: mean/median -15.6/-3.1, min/max -80.9/20.7
Update 20/1147, T 86016, FPS 409, 50-training-episode: mean/median -17.8/-3.4, min/max -149.3/-0.6
Update 21/1147, T 90112, FPS 409, 50-training-episode: mean/median -19.0/-4.0, min/max -142.8/-0.7
Update 22/1147, T 94208, FPS 409, 50-training-episode: mean/median -13.7/-4.6, min/max -80.3/8.3
Update 23/1147, T 98304, FPS 409, 50-training-episode: mean/median -18.9/-3.2, min/max -116.2/-0.6
Update 24/1147, T 102400, FPS 409, 50-training-episode: mean/median -23.0/-10.2, min/max -99.4/-0.5
Update 25/1147, T 106496, FPS 410, 50-training-episode: mean/median -18.0/-9.0, min/max -73.8/47.6
Update 26/1147, T 110592, FPS 410, 50-training-episode: mean/median -20.0/-6.2, min/max -110.4/-0.8
Update 27/1147, T 114688, FPS 410, 50-training-episode: mean/median -18.4/-7.2, min/max -95.4/47.5
Update 28/1147, T 118784, FPS 410, 50-training-episode: mean/median -22.0/-8.9, min/max -90.3/-0.4
Update 29/1147, T 122880, FPS 411, 50-training-episode: mean/median -16.6/-3.0, min/max -123.0/31.3
Update 30/1147, T 126976, FPS 411, 50-training-episode: mean/median -17.3/-4.3, min/max -67.7/-0.5
Update 31/1147, T 131072, FPS 411, 50-training-episode: mean/median -25.8/-11.1, min/max -100.2/-0.6
Update 32/1147, T 135168, FPS 411, 50-training-episode: mean/median -20.1/-6.1, min/max -99.1/45.4
Update 33/1147, T 139264, FPS 411, 50-training-episode: mean/median -17.3/-5.7, min/max -70.6/-0.6
Update 34/1147, T 143360, FPS 411, 50-training-episode: mean/median -14.7/-8.5, min/max -83.0/15.7
Update 35/1147, T 147456, FPS 411, 50-training-episode: mean/median -15.8/-4.2, min/max -93.4/15.3
Update 36/1147, T 151552, FPS 411, 50-training-episode: mean/median -22.5/-11.9, min/max -87.4/-0.7
Update 37/1147, T 155648, FPS 411, 50-training-episode: mean/median -14.2/-4.1, min/max -91.7/54.5
Update 38/1147, T 159744, FPS 411, 50-training-episode: mean/median -17.7/-10.7, min/max -69.8/61.6
Update 39/1147, T 163840, FPS 411, 50-training-episode: mean/median -19.8/-3.8, min/max -127.9/68.7
Update 40/1147, T 167936, FPS 411, 50-training-episode: mean/median -15.6/-4.1, min/max -78.6/49.2
Update 41/1147, T 172032, FPS 411, 50-training-episode: mean/median -17.0/-4.5, min/max -92.1/-0.5
Update 42/1147, T 176128, FPS 411, 50-training-episode: mean/median -25.1/-9.2, min/max -112.2/-0.5
Update 43/1147, T 180224, FPS 411, 50-training-episode: mean/median -13.6/-4.8, min/max -75.5/41.8
Update 44/1147, T 184320, FPS 411, 50-training-episode: mean/median -17.0/-3.3, min/max -97.8/-0.6
Update 45/1147, T 188416, FPS 411, 50-training-episode: mean/median -12.6/-3.9, min/max -58.3/-0.5
Update 46/1147, T 192512, FPS 411, 50-training-episode: mean/median -24.4/-11.4, min/max -108.7/50.0
Update 47/1147, T 196608, FPS 411, 50-training-episode: mean/median -18.7/-7.2, min/max -99.8/-0.6
Update 48/1147, T 200704, FPS 411, 50-training-episode: mean/median -21.9/-10.1, min/max -91.9/-0.8
Update 49/1147, T 204800, FPS 411, 50-training-episode: mean/median -22.5/-8.0, min/max -129.3/-0.6
Update 50/1147, T 208896, FPS 411, 50-training-episode: mean/median -21.1/-12.7, min/max -98.7/-0.8
Update 51/1147, T 212992, FPS 411, 50-training-episode: mean/median -23.1/-8.7, min/max -112.1/47.9
Update 52/1147, T 217088, FPS 411, 50-training-episode: mean/median -15.9/-4.8, min/max -117.1/62.8
Update 53/1147, T 221184, FPS 411, 50-training-episode: mean/median -13.3/-2.8, min/max -91.4/-0.4
Update 54/1147, T 225280, FPS 411, 50-training-episode: mean/median -25.3/-14.4, min/max -104.6/-0.5
Update 55/1147, T 229376, FPS 411, 50-training-episode: mean/median -11.2/-2.4, min/max -56.4/-0.4
Update 56/1147, T 233472, FPS 411, 50-training-episode: mean/median -17.5/-4.0, min/max -92.8/-0.5
Update 57/1147, T 237568, FPS 411, 50-training-episode: mean/median -12.4/-5.4, min/max -61.7/-0.5
Update 58/1147, T 241664, FPS 411, 50-training-episode: mean/median -16.4/-3.5, min/max -81.5/-0.4
Update 59/1147, T 245760, FPS 411, 50-training-episode: mean/median -19.5/-6.3, min/max -147.0/-0.7
Update 60/1147, T 249856, FPS 411, 50-training-episode: mean/median -14.6/-5.9, min/max -80.9/11.2
Update 61/1147, T 253952, FPS 411, 50-training-episode: mean/median -16.8/-1.7, min/max -99.0/-0.4
Update 62/1147, T 258048, FPS 411, 50-training-episode: mean/median -13.8/-1.9, min/max -94.8/43.4
Update 63/1147, T 262144, FPS 411, 50-training-episode: mean/median -12.0/-3.8, min/max -70.9/-0.4
Update 64/1147, T 266240, FPS 411, 50-training-episode: mean/median -15.2/-6.5, min/max -100.2/60.1
Update 65/1147, T 270336, FPS 411, 50-training-episode: mean/median -15.0/-2.4, min/max -119.0/60.8
Update 66/1147, T 274432, FPS 411, 50-training-episode: mean/median -16.5/-3.4, min/max -130.8/68.5
